Id,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound,Score,Time,Summary,Text
304694,0.0043167216,0.009186422,0.98649687,0.0,0.453,0.547,0.9601,5,1338940800,Fabulous!,"Excellent taste, quality is great. Love that they are all natural organic and at the price, a bargain! I will definitely order these again."
485157,0.010784926,0.090038225,0.89917684,0.079,0.673,0.248,0.9506,4,1346198400,very nice!,"Found it at Whole Foods. It doesn't taste much like coffee but it's good in a different way, and definitely has similarities. I was expecting to have to put milk and maybe sugar in it like I do with coffee (not a fan of black, sorry) but I'm really liking it plain. Might change it up eventually, but on its own it's very good, a unique and interesting flavor. A little burnt. I like burnt."
467645,0.0063210046,0.09891808,0.89476097,0.019,0.852,0.128,0.9081,5,1257379200,Best Ingredients in Fancy Brand,"Flaked Fish and Shrimp most likely has the best ingredients in Fancy brand.  As another review pointed out, it's 15% more protein.  Not only that, if you look at the ingredients list, you can see ""Ocean Fish, Fish Broth, Shrimp"" at the top of the list.  The rule is that higher percentage component in the food goes first.  Having ocean fish and shrimp is great, as opposed to ""liver or meat-by-product"".  In fact, there is no meat-by-product in the list.<br /><br />Of course, it's also that my cat likes to eat this. Therefore, I subscribe to this on Amazon as my cat's regular meal."
74771,0.0036572355,0.036634676,0.9597082,0.037,0.681,0.281,0.9022,4,1342396800,Lily & Lolas Fun Chews,Received the Greenies and immediately gave 1 to each of my dogs. Lola chewed hers right away and loved it. Lily hides hers and then eats it later. Nice size and good price. Both dogs enjoy Greenies.
47621,0.9154576,0.075955376,0.008587012,0.124,0.831,0.046,-0.757,1,1294012800,Disappointed with this purchase,"I ordered this teabag sampler after trying a pomegranate tea of this same brand. The item reached me very quick after ordering but, these tea bags are really a waste of money. Not at all satisfied with them. They don't have that aroma you would expect from a premium green teas. I would never buy this again."
356307,0.51827854,0.38479078,0.09693062,0.173,0.691,0.136,-0.3612,3,1263859200,Both good and bad results,On the good side it helps me with nighttime leg cramps.<br />On the bad side it gives me diarrhea.<br />Trying to change the amount to see if I can lessen the bad results...
567822,0.08738771,0.1158722,0.7967401,0.06,0.64,0.3,0.9128,3,1331856000,It's Ok. Best I Have Found So Far,"This is the best Hot Cocoa I have found so far, BUT I hope I can find better. It's not real chocolately. Wish it were a bit sweeter but on the whole, I would buy it again if I can't find better."
560030,0.00590813,0.019102586,0.97498924,0.071,0.69,0.24,0.9062,5,1282176000,Best Candy Ever!,I love this candy and it is hard to come by this flavor.  Great price.  It is lasting me a long time and I can give away to friends and family.  The right way to enjoy chewy spree is to suck on it for 10 to 15 seconds and then chew.
567224,0.80799484,0.1691121,0.02289306,0.0,0.733,0.267,0.8735,3,1193616000,"I didn't like these, but maybe they are good for you...","These drink are good enought that if you are buying them for health you will like them, but don't think they will be a nice treat to have, there is very little flavor in them."
536639,0.23336792,0.6104163,0.15621588,0.017,0.899,0.085,0.8989,5,1324166400,Flavorful Coffee,"I grew up with this can around my house -my parents, like me, are coffee drinkers. Somehow it got phased out by my teens but I picked up a can at my local asian supermarket around three months ago.<br /><br />The first couple of cups of this was wonderful, dark, and flavorful. I loved the taste but got bored. Then I went back to my Columbian Coffee. Something still wasn't right. Now I use a 1:2 ratio of Cafe Du Monde to Columbian and haven't looked back. I cannot have my coffee any other way now. My local coffee shops rarely see my face these days because of this small orange can.<br /><br />Cafe Du Monde is coarsely grounded and has a darker brown color than most other coffees. It's not hard to see the difference if you mixed the two in a single can (which I did). Coffee Addicts need to get a can at least once in their life."
248446,0.15444148,0.6200997,0.2254588,0.029,0.936,0.036,0.4848,1,1326672000,Bland tasting,"I bought this because I would buy Kirkland (Costco's brand) instant mac 'n' cheese and almost always only use the cheese powder as a quick way to make mac n cheese with my favorite pasta. When it came in the mail (quick shipping), I noticed that it has no packaging date, sell by date, or expiration date. I found that a little odd and was iffy to use it but tried it out anyway. From reading other reviews that it tasted similar to them as using store brand powdered cheese, I made my recipe with the usual amount of pasta and put an equal amount of cheese powder as the box would have. It tasted bland to me and my boyfriend. We added more powder but still nothing much. Then some salt this time and it was a TAD bit better but not much. Given the vague packaging of this product and the bland taste of the powder, I'll stick with using individual boxes of mac n cheese powder."
251504,0.007300787,0.030928614,0.96177065,0.0,0.734,0.266,0.7654,5,1283299200,Excellent Flavor,This coffee has a full bodied flavor without being overwhelming.  It's not too weak or acidic like other decafs I've tried.  I will definitely buy again.
398715,0.003097483,0.011068425,0.98583406,0.0,0.729,0.271,0.8955,5,1341619200,I Love Kind Bars,"Great at all times of day! I munch a Kind Bar during the day for a snack or after dinner for dessert. These bars are fulfilling, hitting my sweet tooth and filling me up. A++++"
365844,0.025480399,0.108914234,0.86560535,0.0,0.795,0.205,0.7906,5,1188950400,Eight Oclock Coffee,I am satisfied with this product and purchase. The item was delivered earlier than expected. The only draw back was Amazon apparently set me up on a revolving delivery account without my request or permission. Please be alert for revolving accounts.
226493,0.009308042,0.030260084,0.960432,0.0,0.565,0.435,0.8689,4,1194048000,Apricots for eating,Good taste.  Took a long time to get shipped but they were worth waiting for.  Good price as well.
399897,0.003772226,0.015199997,0.9810277,0.0,0.678,0.322,0.9441,5,1337817600,Delicious and enjoyable over ice,"I really enjoyed this iced Cappucino, even though it was from a can. Poured over ice in a nice clear glass, it looks and tastes like the fresh brewed real deal. I had never tried this before being offered a free Vine sample, and now I'm sold."
194471,0.40312335,0.5196397,0.07723699,0.0,0.886,0.114,0.5984,4,1226707200,We thunk the Franoia Extra Virgin is slightly inferior to the Sacilian.,"From our experience the Extra virgin, while very good, is slightly lacking in the flavor and fruitiness of the Sicilian also by Frantoia and available at a slightly lesser price from Amazon.  Maybe it is just us - what do others think?"
287219,0.3200244,0.4652647,0.21471094,0.082,0.789,0.13,0.6726,5,1270166400,Excellent,"I'm actually a diabetic; and cereal, because of it's high glucose content, is usually something I stay away from.  If I eat cereal for breakfast, even the good cereals like corn flakes or cheerios, I see a sudden spike in blood sugar and usually get tired at around 10 or 11am.  These Nature's Path Cereals, this one and the granola, are the only cereals from which I experience absolutely no negative effects.  Because of the natural ingredients, pumpkin seeds, flax, etc. this cereal does not immediately turn to sugar for the body to process.  Instead, it leaves you feeling full and energized for a long time.  They taste incredible too; seriously, I prefer this over regular raisin bran or whatever you'd compare it to.  Strongly recommend!"
241670,0.5671302,0.41342703,0.019442664,0.092,0.861,0.047,-0.4588,1,1279497600,This product now contains syrup solids,"This product's ingredient profile on the Earth's Best website does not list ""Syrup Solids""; however, buyers should be aware that the formula has recently changed to now include this ingredient.  Their website has not yet been updated to reflect this (as of 7/18/2010).<br /><br />I spoke with their consumer relations department and asked them to update their website since the misinformation is misleading to consumers.  The change in ingredient profile to include syrup solids is disappointing.  I am now researching other formulas."
459399,0.002864388,0.04062135,0.95651424,0.032,0.717,0.25,0.9384,5,1306108800,the best green tea,"We lived in Japan for 3 years and I leaned to love green tea.  Upon our return to the U.S. I started a hunt for green tea in a price range suitable for daily use - e.g. breakfast.  Stash Premium Green Tea, whether loose or in bags, is really excellent. Most other green teas taste like the lawn, this green teas is really delicious."
246479,0.0052298075,0.026990023,0.9677801,0.0,0.762,0.238,0.874,5,1259107200,Full flavor and fragrant,"Chocolate always compliments coffee.  It's the same case here.  The dark chocolate taste is obvious but not overpowering.  The coffee smells and tastes very smooth.  So, it truly is a good combination for what it is."
375250,0.016727326,0.065832704,0.91744006,0.047,0.872,0.082,0.7636,5,1310515200,Another Bias Review,"What can you possibly dislike about Puddles? Koeze's puddles are by far the most amazing puddle/turtle/bear-claw candy out there. End of story!<br /><br />Puddles are a holiday tradition in my husband's family. After a few years of rationing the small jar through January, I ordered my own box.  We've now moved on to the larger jar of milk and dark... with a few random orders throughout the year ;)  The caramel is sooo soft and delicious, the nuts are perfect, and the chocolate is a nice quality. I've never met a person who disliked puddles. The price and almost exclusively online availability aren't necessarily a selling point, but those two factors may be the only thing stopping me form living on Puddles for the rest of my life or moving into the Koeze's parking lot.  If you think I'm joking than you've obviously never eaten a Puddle.<br /><br />They can be hard to find closer to Christmas; just about everyone sells out by the 15th of December. The price is fairly consistent and most sites ship from Koeze's directly.  Order early and stock up!"
461472,0.0057174563,0.030829042,0.9634536,0.0,0.885,0.115,0.8221,5,1163030400,Best thing ever!!!,I grew up eating these and introduced them to my very picky five year old.  She absolutely loves them.  We moved last year and I haven't been able to find them in a store - so when I found them on Amazon I was thrilled.  I ordered them about six weeks ago (12 cans) and already need to reorder.  She ate 6 franks the first day we received them.  She asks me for them almost every day.
501596,0.47468904,0.42419493,0.10111604,0.037,0.771,0.191,0.991,4,1332979200,So good I forgot to eat!,"I am a hardcore chocoholic. I try and keep fit by watching what I eat, limiting my carbs and exercising on the regular. But Chocolate...well, I haven't been able to slay that demon.<br /><br />Until NOW!<br /><br />Enter Tisano.<br /><br />I gained quite a bit of rebound weight gain after losing 48 lbs from my pregnancy. 160 lbs down to 112! But when I reached 112, well, I did the rebound thing. I was 112 in Dec. By 2nd week of Jan I was 133.<br /><br />How? I couldn't control my cravings.<br /><br />133 not alot. But compared to my 112, it was noticeable.<br /><br />Not to mention a HUGE jump.<br /><br />I felt like chocolate was controlling me.<br /><br />I embarked on a chocolate tea crusade. I bought every chocolate tea i came across. I know this isn't a weight loss product, but it's working that way for me!<br /><br />I was supposed to have lunch an hour ago. Guess what? Not hungry for it. I was in the mood for my yummy chocolate tea. So drinking that instead. It's great to not be controlled by hunger. Right now I feel relaxed and even a bit high! Whatever is in this tea is WONDERFUL.<br /><br />Hurry up and buy this  because I am about to buy the whole stock! Great addition to my weight loss battle or anyone elses!"
553130,0.79938596,0.18252613,0.018087983,0.085,0.688,0.227,0.7496,3,1345248000,Review,"The proportions on the back are vague, didn't ferment well. I even put it in the proof cycle in the oven to help it along. I've had better luck with other brands...."
325794,0.0042900904,0.017662356,0.97804755,0.029,0.706,0.265,0.9638,5,1325030400,Great!,"I got this present as a gift for my brother and he loves it! I'm happy to see that we have an entire year until any of them expire giving us plenty of time to eat the cereal. Instead of being giant chunks of rice krispie treat like I was kind of expecting, they're just little clusters of rice krispies with a bit o' marshmallow on them, not too sweet. Very delicious!"
240807,0.022966912,0.1535748,0.8234583,0.131,0.657,0.212,0.5106,5,1298678400,diet treats,This is a taste good product for those of us with s cholesterol problem.  It does help to a degree in reducing the problem and is valuable for people who cannot tolerate the statin medications
450594,0.004490701,0.009440711,0.98606867,0.0,0.838,0.162,0.4404,5,1210291200,Nice seller-great item!,the bread mixes are perfect-i made every single loaf and they came better than perfect...thank you
375638,0.006337894,0.03123823,0.9624239,0.027,0.812,0.161,0.8806,5,1328918400,Wonderful,"The perfect low carb snack with just the right amount of crunch and spice.  I really like these little meaty pieces.<br />I keep mine in the freezer and just take a package out when needed, so have never had to worry about the mold that some pple talk about.  I find they keep for a long time once opened as long as I keep them in the fridge.<br />They are just yummy"
309927,0.010260008,0.024896378,0.96484363,0.0,0.861,0.139,0.5187,5,1331769600,Great Pasta!,"This is by far one of the best pastas if you like wheat and angel hair.  I've tried many others, but can't find any that compare to this one."
71494,0.0052868673,0.012394352,0.98231876,0.0,0.659,0.341,0.9561,5,1302307200,mmmmmmmmmmmmmmmmmmmmmmmmm...,"It is very good tea. Better than any other i have had. Every time that i make tea with it, it tastes exceptionally good. Also for the price and flavour, it is a good value. Definately, if you want a good breakfast tea, this is most definitavely for you"
492459,0.024403496,0.12921615,0.84638035,0.053,0.804,0.143,0.5574,5,1260489600,Great in Pancakes,I've used this product for several months and like the different taste it gives to pancakes.  Actually a 1/2 & 1/2 mix with whole wheat flour is better than  a straight buckwheat pancake.  Only problem now is it is not carried in our local store.  Looking on-line now.
124627,0.0034287353,0.012704059,0.9838671,0.0,0.78,0.22,0.875,5,1330560000,Great for the daily cocktail hour...,I ordered this cheese for my Mom who was on vacation in Florida. It arrived on time. This swiss cheese is huge and tasty. She has had several cocktail parties since and all loved it. I will be ordering from this company again. Well done.
364072,0.012983368,0.040936526,0.9460801,0.053,0.807,0.14,0.8667,5,1320451200,Lovely,"This is wonderful semi-sweet chocolate.<br /><br />I usually favor dark chocolate, and this isn't as dark as I'd usually get, but I find this really a treat.<br /><br />Pros:<br />1. It's not too sugary sweet, like US chocolates tend to be.<br />2. The texture is good. Some chocolates seem a bit waxy to me, and this did, just a bit, on first taste, but that sense immediately went away.<br /><br />Cons:<br />1. Maybe the slight waxiness, but it's so slight that it's not enough to even lower this to four stars.<br /><br />I'm delighted with this chocolate and will get it again."
43039,0.842499,0.14183454,0.0156666,0.029,0.846,0.125,0.6235,3,1303171200,Not typical bergamot flavor - has an unappealing chemical taste that I didn't like,"I will stick with Tazo, Republic of Tea or another premium brand for authentic bergamot flavor. I will not buy this tea again.  Some may like the flavor but I found it cloying and slightly sweet - not Earl Grey in my book."
386934,0.008040752,0.058177125,0.9337823,0.0,0.844,0.156,0.9419,5,1284422400,"Fizzy Juice, yum",The peach flavor of Knudsen Spritzers is one of their best (i also recommend strawberry and mango fandango).  The soda doesn't contain any added sugar or other undesirables.  While the main juice isn't peach juice (most of their spritzers are predominantly grape or apple juices) it does have enough peach juice to give it a distinct peach flavor.  Some people may find these spritzers a little too sweet.  I like to drink mine with ice or a little seltzer added.  I've tried other competing brands and find these spritzers the best all-juice sodas out there.
476563,0.20502645,0.46460283,0.33037087,0.0,0.832,0.168,0.9041,2,1292889600,don't taste as good as those from the grocery store,"I'm used to buying 12 poptarts for $2.89 in my area (Tennessee) so I thought 36 for $6.70 from Amazon was a slightly better deal with the prime free shipping. Well, it would have been if the poptarts tasted fresh and as good as they do when I buy them from the grocery store. They're not packaged in tinfoil like they are at my grocery store, they just don't taste the same. They'll do and I'll eat them, but I won't be buying them from amazon again, especially since the price has increased to $18 at this writing!"
81476,0.002792716,0.011004029,0.9862032,0.0,0.541,0.459,0.9612,4,1310428800,"Like Salt & Vinegar Chips, but healthier!","If you love salt & vinegar chips like I do, these are for you.  Great salty snack, high in protein, pretty filling, and without the grease of potato chips. Definitely recommend!"
308425,0.0043450175,0.008031479,0.98762345,0.0,0.669,0.331,0.9744,5,1253836800,This Tea is Amazing!!!!!,This is the most Amazing Jasmine Green Tea that I have ever encountered!  You can really taste the jasmine flowers on many levels.  Sitting  and drinking this cup of tea is both a peaceful and evocative experience!  And I love that it is fair trade and organic.  Thank you to the company for developing such a Beautiful tea  :)
78059,0.0063727107,0.035568118,0.9580592,0.068,0.649,0.282,0.6808,4,1299974400,Solid choice for popcorn,Pops well with air popper. Decent flavor (though may want to add a low sodium topping). Fast ship. Good value. Who could ask for anything more?
306687,0.003978387,0.0822105,0.9138112,0.057,0.716,0.228,0.9343,5,1293753600,Great flavor - Excellent value,"I buy organic when possible and have been a fan of McCann's Steel Cut Oatmeal for years, but saw the reviews for Country Choice here by Amazon customers and noticed it was a winner in Cooking Illustrated ratings, and I decided to try it.  I found no discerning difference in the flavor....oats are oats....but the price point on the Country Choice makes it the clear winner IMO."
265491,0.005553484,0.021222066,0.9732244,0.023,0.672,0.306,0.9879,4,1341964800,Good Product but it melted,This is a great product -- for my super picky family it is perfect.  One son loves the iced cookies and the other likes the plain ones -- it's great for all of us who have a variety of eaters.  My reason for one minus on the score was that the cookies arrived melted -- though it's probably my fault for ordering these in the middle 100 degree days -- keep that in mind when you are ordering.  Overall a great product and I love the snack size.  It's great that Amazon offers these items.
212201,0.32752928,0.2298157,0.44265515,0.032,0.814,0.154,0.8007,5,1338249600,"Price jump on-line... can't find in stores,... what happened???","I love this drink! Tastes just like Yoohoo. Sadly, I saw the price jump and figured I should just buy it at my local Whole Foods...until I realized I can't find it there anymore either!! I don't know if it's being discontinued or what happened but I hope to find it again soon (and not for almost $60 a box)."
544708,0.13367005,0.310852,0.555478,0.081,0.725,0.194,0.972,4,1252713600,Easier to chew and digest than rawhide,"Our elderly terrier always liked rawhide chews but she tended to gag on them and then they were difficult to digest.  She seldom enjoyed that chewing exercise.  The C.E.T. Enzymatic Oral Hygiene Chews are the perfect chewable treat for her now and the byproduct is brief moments of breath freshening.  It does not take the place of eating kibble and my brushing her teeth, but she really enjoys these chews and they are just the right size for a small dog of 13 pounds.  In the past, I purchased the larger size and cut them with heavy duty scissors, but these petite chews are fine as is.  Unlike rawhide chews, these are consumed rather quickly and don't require the strongest of teeth, so they are much better for older dogs who still like to chew.  I think they are a little pricy, so I look for special values which occasionally occur on Amazon, always much better than the price at the vet."
15257,0.3664376,0.34263209,0.2909303,0.0,0.725,0.275,0.9776,5,1313798400,really outstanding,"I did like you probably did: read all the healthiness (gluten free, etc) and translated it to be 'tasteless yuck'. And then I opened one bar and looked at how...small it seemed and felt robbed.<br /><br />I have never been quite so happy to be wrong!<br /><br />These things are small because they are rich, dense and amazing and the taste is absolutely decadent.  This is a fantastic midafternoon snack that really feels like an indulgence!"
375256,0.023469418,0.06988752,0.90664303,0.066,0.824,0.11,0.8696,4,1303171200,Yummy,"I bought these caramels because I needed a treat that is individually wrapped (they stand along side Jolly Ranchers and Starbursts!)  They taste great; creamy and delicious.  If caramels run into a problem it's generally that they're too hard and chewy.  Not these caramels!  Not sure what else can be said about their actual taste.  All is as it should be.<br /><br />Each caramel is approximately 3/4"" x 3/4"" x 1/2"" and the entire 5 pound bag displaces approximately 1.5 gallons of space.<br /><br />They arrived in a rectangle flat box sealed in a plastic bag with a label that has a bar code (X0003AQ51L) and the text ""Caramel Squares 5lb"" and ""New"", though no date... This is the reason for the one star deduction as I believe nutritional info, ingredients, born on/exp date should have been provided.<br /><br />Seems a good product, a pity the seller didn't do more to stand beside it."
479092,0.003790558,0.016114105,0.9800954,0.148,0.614,0.239,0.6652,5,1167868800,Healthy,"This cereal not only tastes good and is good for you.  It will clean you out pretty good as well!  Tons of fiber and beleive it or not, this cereal has like 9 grams of protien per serving!!!"
325469,0.0076572946,0.047073252,0.9452696,0.0,0.851,0.149,0.5927,3,1169078400,a little smaller thanit looks,I expected this assortment to be a little larger but the products in it were of good quality. The vendor had a quick shipping turn-around time.
61167,0.12933269,0.18151785,0.6891495,0.0,0.677,0.323,0.9784,4,1320796800,Very tasty but very brittle too,"They taste fantastic but it seems like the paper-thin chocolate layer is so thin that the shipping process just made the cookies crumble; even the ones that were not broken up by the shipping fell apart when I took a bite. The taste is still great, rich creamy chocolate, tasty marshmallow and crunchy cookie all make for a fantastic Mallomar."
290091,0.12116929,0.20038912,0.6784415,0.0,0.849,0.151,0.8419,3,1338249600,"Yup, Lots of Hulls!","Pops big, tastes great, but the hulls are huge! (Expensive)  I Feel like a dog with peanut butter on my tongue trying to get rid of the hulls that suction cupped to the back of my tongue.  Wanted to try mushroom popcorn, because it looks so tasty, but will stick with standard popcorn from now on."
253967,0.8043683,0.17192289,0.023708776,0.121,0.798,0.081,-0.461,2,1317945600,Bad Batch,"I think I received a bad batch( there's no expiration date).  Tried one---made me a bit queasy afterwards; like a fool I tried another( a few days later), this time w/o the mustard/mayo, and felt sick again.  These have probably been sitting on the shelf in a sweltering warehouse for quite some time, which can't be good for the mustard/mayo or the oily soy sauce pack.  That aside, they don't taste too bad actually but nowhere near as good as the other reviews would suggest.  I ordered a couple other Myojo ramen and they seemed fine, so I'm guessing it's just the luck of the draw---ordering food products from Amazon is something of a crapshoot( I've had stale popcorn delivered too)."
467458,0.5363864,0.34516248,0.1184511,0.072,0.764,0.164,0.8649,4,1325289600,Better than expected,"After recently discovering a gluten intolerance I have been struggling to find things that I can take for lunch that actually satisfy my hunger.  I have tried other gluten free products and have been disappointed with quite a few.  These crackers were a pleasant surprise.  Many in the package were broken when they arrived, but that does not make them inedible.  I think they break so easily due to the fact that they are ""dry"" in texture.  Keep this in mind when buying and make sure to top these crackers with cheese or some other type of spread."
206655,0.0058614207,0.027768102,0.9663704,0.078,0.77,0.152,0.7762,5,1281744000,PERFECT PROTEIN SNACK,"These snacks are great!  The natural flavor is a lot like the Slim Jims we ate as kids.  Only these are healthier!  Great to carry in purse to keep sugar from getting low while on the run.  Also, my job has me on my feet with no breaks!  It's easy to grab one and enjoy it to keep going.  Low in fat and calories but high in protein.  Forget that mid day sugary candy bar.  Grab on of these! A no-guilt snack!"
455794,0.0056279753,0.058959473,0.9354127,0.065,0.8,0.135,0.7868,5,1340496000,Too soon to know!,"Received these vanilla beans very shortly after ordering but have not tried it yet. Saving it for summer guests. Planning on making a churn of fresh (right off my peach trees) peach-vanilla ice cream! Very hard to wait as the beans look great! Will provide product update when I make the ice cream!  By the way, gave it 5 stars on looks alone."
49937,0.008331934,0.0812584,0.9104096,0.021,0.765,0.214,0.9785,5,1254355200,Delicious & thank god they're available on Amazon!,"Living in the Bay Area, I used to pick these up for lunch and snacktime from Whole Foods every single schoolday. They're nummy--taste just like chocolate and raspberries, not fake tasting, rich and savory--and my body feels better eating them than snacking on normal chocolate bars.<br />I just recently moved to a rural area inequipped of a Whole Foods/store that carries vegan treats. THANK GOD I can order them here, and you know what, they're insanely cheaper by the box than by buying them two at a time every day. I've been snacking on them for a month, and there's still half a box left! They're especially good at quelling those pre-menstrual chocolate binges, and are better for you. They taste good, you'll feel good. Enjoy!"
124490,0.8891928,0.102020495,0.008786809,0.085,0.847,0.068,-0.0826,1,1337558400,DO NOT PURCHASE THIS ITEM,Absolute rip off - I was NOT sent the item as stated and pictured.  I was sent the Creme Latte; which you can purchase at your local supermarket for $6.50.<br /><br />I did not want the Maxwell House Creme Latte; I wanted the original Maxwell House Latte.<br /><br />They are now arguing via email with me; even though my order quite clearly states the product shown for sale here.<br /><br />Be warned - do not buy!
510478,0.6919808,0.2589279,0.049091257,0.078,0.728,0.194,0.9146,1,1319846400,Disappointment,"I'm not sure if the four I purchased were from a bad batch or what, but the product had no effect on me whatsoever. I have tried the blue lotus 50:1 tablets and was very satisfied. I thought a liquid blue lotus would be absorbed better by the body, thus a better effect. It was quite the opposite. You live and you learn I guess, but I wouldnt try this product again unless it was free."
541718,0.022475112,0.06142,0.916105,0.023,0.77,0.206,0.9468,4,1334448000,a little too salty for my tastes....but....,"I liked everything about this chip except they are too salty...  I accomodated by making my gracamole, and other dips salt free.  Balanced them out.  Texture is wonderful, great corn taste.  I brush excess salt off with a paper towel if I just want to snack dip free.  I won't buy again simply because I don't need 12 bags to have to ""clean"" before eating.  I will try their salt or low salt varieties though as it really is a stellar chip on it's own."
390473,0.007483392,0.018205596,0.97431093,0.046,0.663,0.291,0.929,5,1325548800,Fancy Feast from Amazon is best,"My little darlings, and I use the word advisedly, absolutely love this.  And for me, their obediant gourmet container opener, this is really convenient.  I have a standing order so my precious pusses will not be without their very favorites for even one day.  Thanks Amazon!"
111810,0.0025802392,0.012762322,0.98465747,0.0,0.582,0.418,0.9245,4,1168300800,The Dogs are pleased,Both Grand-dogs love this product and the price was very good. The packages keep fresh until the dogs are here and I am ready to share.
444873,0.0025124692,0.007736042,0.9897515,0.0,0.493,0.507,0.9616,5,1350432000,Excelent bar!,"Love it, delicious and good source of protein is like you are eating a dessert!  very good I recommend this product to anyone who wants a protein snack!"
563829,0.0030441147,0.00750708,0.98944885,0.0,0.694,0.306,0.8652,5,1341792000,Yummy!,"These cookies are delicious! So soft and flavorful. My fave! My first time trying these cookies was a couple of weeks ago, and I will defiantly recommend."
403956,0.0045930757,0.01700217,0.9784048,0.052,0.675,0.272,0.9675,5,1323043200,Another great flavor,So glad to find these. My daughter is doctoral student with heavy schedule and celiac--these are so perfect for her to grab as a high quality snack. She likes the other two flavors (vanilla and chocolate also). So wonderful that they are gluten free. Not too sweet. Glad I 'pre-ordered' as this flavor seems perpetually sold out. Amazon makes it so easy to send little treats like this to my daughter who is several states away.
295309,0.0069849705,0.03644747,0.95656765,0.0,0.83,0.17,0.97,5,1339632000,"The original, and still the best!","Pureed habanero peppers. Just perfect!<br /><br />This is the stuff Toluca Gourmet tried to copy, but it looks like they are already<br />finished after only a few years in business. Praise be once again to Goya Foods for<br />this fresh take on habanero chiles, and that is exactly what you get. This is not a<br />sauce filled with carrots, garlic, and other heinous stuff. And thats what makes this<br />so wonderful, its pure habanero flavor that you can use to make barbecue sauce or to<br />flavor your favorite salsas or other commercial off the shelf products.<br /><br />No kitchen should be without at least one. 5 Pods"
494109,0.0033874807,0.007810109,0.98880243,0.0,0.673,0.327,0.7402,5,1318723200,Amazing!,It is amazing!The caviar is very fresh and very delicious.I like it.I want eat this caviar every day.I want buy more.
27305,0.0038084907,0.01766041,0.97853106,0.0,0.739,0.261,0.5556,5,1219968000,Chocolate - goodness - WOW,"I can't stop eating these - so decadent <a href=""http://www.amazon.com/gp/product/B000LBGBP6"">Emily's Dark Chocolate Covered Mixed Berries</a>-affordable - what a treat"
276496,0.83512837,0.15240921,0.012462351,0.211,0.789,0.0,-0.8469,2,1320796800,Not like Ramen.,"This selection was my own fault.  I assumed these noodles were something I was vaguely familiar with.  Wrong.  They were not to my taste, which does not say they are not good.  I am sure they are made with some specific consumer group in mind."
545843,0.14771613,0.29298487,0.55929893,0.051,0.865,0.084,0.1901,4,1259971200,"Dogs love it, I don't","I got 2 medium size puppies from a rescue place and needed something for them to keep busy.  Loved these things at first because the dogs loved them and they lasted quite a while.  But after the pups started getting bigger, they didn't last as long and even though these are cheaper than alot of bully sticks out there, it was costing me a fortune.  Also I came to realize that these things tend to give the dogs the runs so I quit buying."
415698,0.06879149,0.21144621,0.71976227,0.064,0.813,0.122,0.8123,5,1300579200,wonderful--------------------,"I was concerned that it wouldn't taste good unless it was mixed with yogurt the night before as so many reviewers had stated they do---I'm happy to report that I put it in a bowl, pour on some low-fat milk, and chow down-----it is delicious right away---yum yum go get you some. The only thing I would argue with is the serving size----who could eat a 1/4 cup for breakfast--not me--a cup at least--so it goes quickly. I also love that there is no ground up stuff in the bottom, from top of the bag to the last bite it's all perfect-----Thanks"
484911,0.0034466519,0.020004405,0.97654885,0.0,0.738,0.262,0.9656,5,1219708800,Tortillia Chips with flavor!,"These have much more flavor and taste than regular tortilla chips.  Always a hit when friends come over and we put out the snacks. Top quality ingredients; brown rice, oat fiber, sunflower seeds etc. are what give this product the taste to start a conversation. Serve with fresh veggies and a good dip, always a crowd pleas-er!  I certainly would recommend this product to anyone who is trying to eat more healthy food with great flavor."
220264,0.04044928,0.1570858,0.8024649,0.0,0.552,0.448,0.9451,5,1343001600,Better than Candy,"I have replaced candy bars with the Kind Bars, and they are better.  My favorite are Nut Delight.  The ones with chocolate are my least favorite."
107687,0.77584213,0.20650417,0.017653784,0.047,0.849,0.104,0.7184,1,1347321600,Did not send the brand advertised,"After ordering these for 3 years for my dog, they sent a different brand distributed by Radio Systems Corp, Made in China.  Granted, when I look at what's remaining of my last package of Premier Busy Buddy Gnawhide Refil Ring (as advertised), it also was made in China.  It just annoys me that they have changed their distributor/manufacturer.......and haven't changed what they advertise they are selling. I will return these and find another company to order from.  Perhaps Premier Busy Buddy Gnawhide rings no longer exist and I'll have to find another favorite treat for my beloved dog.  Buyer Beware"
263629,0.14950566,0.54337895,0.30711547,0.038,0.83,0.132,0.9388,5,1310947200,Yummy In My Tummy,Last time I ate ramen was when I was a 16 yrs old and even then I didn't care for them much (but in a pinch was a quick meal). I bought a whole bunch of noodles for my nephew who is in college and seeing the prices these were going for I HAD to try them myself.  I prepared it as instructed in the packaging. Only difference is I only used half of the seasonings packet. I always found seasoning packets too salty for my taste ( I also never drink the left over broth saves both calories and sodium) . I also shredded a left over jerk chicken breast from last night. I must say it was very good. The noodles went great with it. Next time I will add some frozen mixed veggies as well. All in all I am quite surprised and pleased with these. I know I can have them on hand for the occasional meal when I am not feeling well enough to cook a full meal.
498641,0.005124288,0.013006474,0.98186916,0.0,0.554,0.446,0.9726,5,1258243200,Yummy yummy,"These lollipops really are good.  Tasty and good for you.  My kids liked the flavors and the cute flavor names.  As a mother, I feel good about giving them a treat that's good for them!!  I even passed them out for Halloween."
